giga_id_school,education_level,latitude,longitude,electricity_availability,internet_availability,connectivity_type,fiber_node_distance,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,twoG,threeG,fourG
9a6970b6-b8cd-4240-a6a8-c1dbc62a077e,Primary,-2.64075,29.64680556,ON GRID,NONE,None,10.69,71.23,8.27,8.36,1,0,0
488ab261-f8d2-46f6-adcc-454aba2e26c4,Secondary,-2.629,29.65231,OFF GRID,NONE,None,9.66,70.37,8.36,7.56,1,0,0
1ae8e044-7658-4342-bced-2dd3a09985ed,Secondary,-2.610611111,29.64333333,ON GRID,FOUR_G,4G,10.25,68.11,8.68,8.44,1,0,0
d34f5320-4bf1-40d2-a935-2371d5bc822f,Primary,-2.589055556,29.67233333,ON GRID,USB_MODEM,3G,7.15,67.66,5.37,4.52,1,0,0
ac593abc-1800-4663-b390-b031dd82e752,Primary,-2.5890555,29.6723333,OFF GRID,NONE,None,7.15,67.66,5.37,4.52,1,0,0
81995d7b-8ca5-484b-b871-e6bbdd58aec4,Secondary,-2.54289,29.65583,ON GRID,USB_MODEM,3G,5.47,62.36,9.26,2.03,1,0,1
becefd0e-f0df-4586-a952-f616dc1b0fc1,Primary,-2.542829,29.65583,ON GRID,NONE,None,5.47,62.36,9.27,2.02,1,0,1
55223471-b2f0-456f-9339-6610e97b9f2d,Secondary,-2.6225,29.70130556,ON GRID,USB_MODEM,3G,4.36,72.5,3.48,2.09,1,1,1
e5d0196a-85b7-43f9-a906-9ace124f4097,Secondary,-2.6225,29.70133333,ON GRID,USB_MODEM,3G,4.36,72.51,3.48,2.09,1,1,1
6b5f115a-5f28-43be-a150-b6e66b703f7a,Primary,-2.611638889,29.72513889,ON GRID,NONE,None,1.49,72.31,0.67,0.88,1,1,1
e9558132-99bb-45e5-abc3-631c691882bf,Primary,-2.61078,29.68983,ON GRID,USB_MODEM,3G,5.12,70.73,3.73,3.65,1,0,0
0307e570-61a9-4529-9a5e-04081d8b6d29,Primary,-2.610777778,29.68983333,ON GRID,USB_MODEM,3G,5.12,70.73,3.73,3.65,1,0,0
5bb9adbf-8f89-4390-90f3-b5e01a70fc68,Primary,-2.6015,29.72444444,ON GRID,USB_MODEM,3G,1.2,71.27,0.28,0.45,1,1,1
54bb790f-bf6c-4333-aa1f-acf0a2b25658,Primary,-2.59875,29.71233333,ON GRID,USB_MODEM,3G,2.58,70.99,0.91,1.79,1,1,1
8135319f-a7fc-4268-a413-a7a6de2714cf,Primary,-2.59636,29.68947,ON GRID,NONE,None,5.13,69.36,3.4,4.34,1,1,1
430f404a-2d2d-4bfc-89f4-9042cf0d4d38,Primary,-2.593222222,29.71730556,ON GRID,NONE,None,2.25,70.67,0.45,1.45,1,1,1
fc42aef0-ffdd-4851-ab36-ad9313696768,Secondary,-2.58589,29.71394,ON GRID,FOUR_G,4G,3,69.92,1.33,2.26,1,1,1
fe14fa8b-685b-4183-904b-fb8a4098e8e9,Primary,-2.63458,29.599837,ON GRID,NONE,None,5.97,68.36,4.6,4.66,1,0,1
8f6fe943-0c62-4754-9e4e-72f32c465108,Primary,-2.6201111,29.6175833,ON GRID,USB_MODEM,3G,8.46,67.73,7.05,7.12,1,0,1
62c8e0af-a587-42b1-aeaf-2a9f16070c8b,Primary,-2.616,29.5935,ON GRID,FOUR_G,4G,6.57,66.19,5.11,5.21,1,0,1
b3f52fb4-a3d6-44a0-852a-38502ba758e8,Secondary,-2.588138889,29.59436111,ON GRID,FOUR_G,4G,9.05,63.43,7.64,7.77,1,0,0
bbb9ca35-e932-4066-9e4c-59b5eb610c03,Primary,-2.54803,29.61283,ON GRID,NONE,None,8.76,60.41,7.92,4.43,1,0,1
f624a58f-9f21-4cde-ba3d-4919b427a18d,Primary,-2.548027778,29.61283333,ON GRID,USB_MODEM,3G,8.76,60.41,7.92,4.43,1,0,1
0cee2190-4bbd-4336-88dc-1917da13de90,Primary,-2.53169,29.60261,OFF GRID,NONE,None,6.65,58.27,5.84,2.91,1,0,1
8ab6a676-26a1-457d-a16b-dce4857e73bd,Secondary,-2.52753,29.62983,ON GRID,FOUR_G,4G,7.2,59.39,6.93,1.57,1,0,1
5087d3ff-7e5e-4ebe-b9d0-d41c6349c7a0,Primary,-2.521361111,29.59727778,ON GRID,USB_MODEM,3G,5.37,56.99,4.59,2.25,1,0,1
c14de662-857d-4ddf-8820-a56fe0502107,Primary,-2.52136,29.59728,OFF GRID,NONE,None,5.37,56.99,4.59,2.25,1,0,1
d96c5076-130f-4c36-bc9f-13d05896b62a,Secondary,-2.58575,29.68675,ON GRID,NONE,None,5.7,68.21,3.88,3.43,1,0,0
5a9665f7-4ea5-48f8-9eba-5ddade91d5a1,Primary,-2.579255,29.706833,ON GRID,NONE,None,4.08,68.87,2.38,2.53,1,1,1
d0efcc9f-048b-41a7-900e-aaa6f4d9bc8a,Secondary,-2.55556,29.70481,ON GRID,FOUR_G,4G,5.32,66.6,4.8,0.19,1,0,1
db4c62a9-21ee-431d-9b76-61796e1ca599,Secondary,-2.555555556,29.70480556,ON GRID,USB_MODEM,3G,5.32,66.6,4.81,0.19,1,0,1
102c1281-a002-4c9b-8e28-37f874daac05,Secondary,-2.5454722,29.6902777,ON GRID,USB_MODEM,3G,4.01,64.75,6.52,1.4,1,0,1
523c4f26-efdc-4dc8-8e6b-0288f09e2063,Secondary,-2.545111111,29.70372222,ON GRID,USB_MODEM,3G,4.18,65.6,5.94,1.28,1,0,1
828691bc-6c2b-4a41-af67-02a1dced13e0,Secondary,-2.54511,29.70372,ON GRID,FOUR_G,4G,4.18,65.6,5.94,1.28,1,0,1
e6b4416f-c686-4550-bfcd-8397cbee5b53,Secondary,-2.53708,29.72147,ON GRID,NONE,None,4.5,64.68,6.5,2.72,1,0,0
7d38d524-7029-4ed7-b808-f1f54e24bc28,Primary,-2.53669,29.68492,ON GRID,USB_MODEM,3G,3.13,63.62,7.65,1.15,1,0,1
599e382d-4019-4ae4-be19-aad82ec5f16c,Primary,-2.52675,29.70778,ON GRID,NONE,None,2.62,64.26,7.8,3.28,1,0,1
91cc301d-de6a-4297-abce-831f0f4400b8,Primary,-2.521138889,29.67880556,OFF GRID,NONE,None,1.96,61.82,9.49,1.97,1,0,1
394a8b9e-fd9c-456d-8911-608bcbec279a,Secondary,-2.515972222,29.66844444,ON GRID,FOUR_G,4G,2.71,60.69,9.73,2,1,0,1
785b985b-5b73-48cc-8b9c-717f4d24e86d,Secondary,-2.513138889,29.66772222,ON GRID,USB_MODEM,3G,2.73,60.39,9.53,2.1,1,0,0
be6a5eab-b1a6-4102-9b7f-2e6dff8b2426,Primary,-2.48792,29.64844,ON GRID,USB_MODEM,3G,5.38,56.87,6.74,3.1,1,0,0
986cc0ad-0923-44fa-b950-05caf8ee00c5,Primary,-2.482111111,29.67405556,ON GRID,USB_MODEM,3G,3.6,58.06,9.54,5.28,1,0,0
2192b205-5ee8-4c9a-af46-15da0c4bc9b0,Secondary,-2.47247,29.64906,ON GRID,FOUR_G,4G,6.27,55.53,6.83,4.74,1,0,1
90c50d34-0ec0-4b55-8f5e-4d2c527a94a5,Primary,-2.45925,29.66233,ON GRID,NONE,None,6.43,55.27,8.58,6.63,1,0,1
b55f9241-80f9-497d-bf6c-339b9037d28b,Primary,-2.45925,29.66233333,ON GRID,USB_MODEM,3G,6.43,55.27,8.58,6.63,1,0,1
9593690f-1a72-4e4d-be36-b1c36d8938e4,Secondary,-2.456555556,29.65511111,ON GRID,WIMAX,3.5G,7.12,54.54,7.89,6.62,1,0,1
85b4829e-c4b5-48ab-a83f-28158a8d087c,Primary,-2.454111111,29.67669444,ON GRID,USB_MODEM,3G,6.33,55.85,9.17,7.9,1,0,1
dda96449-0769-4b43-b884-8de2e4ea2a00,Primary,-2.73258,29.85558,OFF GRID,NONE,None,3.66,82.45,14.67,14.45,1,0,1
761c0733-1b94-4afb-b5b3-3c3823a33db8,Secondary,-2.732527778,29.8585,OFF GRID,NONE,None,3.72,82.41,14.91,14.69,1,0,1
7ff3bce1-ce3e-4d55-b80e-c1edda9c84d2,Primary,-2.7145,29.87533333,ON GRID,USB_MODEM,3G,3.24,80.27,15.26,15.06,1,0,1
64b884e3-ccb1-47d7-8c91-825ef804dbf2,Primary,-2.7145,29.87533,ON GRID,NONE,None,3.24,80.27,15.26,15.06,1,0,1
3011c853-9dc3-4ed5-9102-d2a488d209a4,Secondary,-2.68647,29.88053,ON GRID,NONE,None,3.71,77.14,14.49,14.3,1,0,1
16998b9a-4556-4091-bccf-f1dce3a95e6b,Secondary,-2.67736,29.86017,ON GRID,WIMAX,3.5G,2.75,76.32,12.03,11.83,1,0,1
23397adc-ae6c-42c0-90cb-736e8787af07,Primary,-2.66433,29.89756,OFF GRID,NONE,None,6.6,74.58,15.77,15.6,1,0,1
f28c0e71-4b57-4758-b808-166d6b0a0d8d,Secondary,-2.661444444,29.87441667,ON GRID,USB_MODEM,3G,5.05,74.43,13.18,13,1,0,1
cdffcd4a-197d-43f1-8e2b-6c5a698c7f06,Secondary,-2.66144,29.87442,ON GRID,NONE,None,5.06,74.43,13.18,13,1,0,1
8e47a2a6-f994-422b-ba12-2381bc99ded9,Secondary,-2.65477,29.9099,ON GRID,WIMAX,3.5G,8.33,73.47,17.02,16.86,0,0,0
0ade195e-36b4-474d-95d0-7f0e03db0b25,Primary,-2.64989,29.86522,ON GRID,NONE,None,5.79,73.25,12.03,11.87,1,0,1
9f2bdd58-47bc-4cc9-afa8-fe305ce724d7,Secondary,-2.636388889,29.86152778,ON GRID,USB_MODEM,3G,7.15,71.8,11.64,11.5,1,0,1
76516b21-0597-4519-abb3-045213931ba3,Secondary,-2.622527778,29.90191667,OFF GRID,NONE,None,10.33,69.94,16.28,16.15,1,0,1
32bc28da-ccbb-44ee-b2c4-3fff67a70a10,Primary,-2.6218888,29.8510833,OFF GRID,NONE,None,8.64,70.34,10.73,10.62,1,0,1
51527b33-3eb1-4dbf-a29f-dc8eedfc4cd8,Primary,-2.62133,29.89947,ON GRID,NONE,None,10.29,69.82,16.03,15.9,0,0,1
22346bc7-bcbb-46c1-b8ab-2dbd77fecdc1,Primary,-2.619805556,29.87825,ON GRID,USB_MODEM,3G,9.41,69.8,13.74,13.62,1,0,1
db01c144-7548-45ab-b5d1-a5a5620c3ad0,Primary,-2.619805556,29.87825,ON GRID,USB_MODEM,3G,9.41,69.8,13.74,13.62,1,0,1
2e08d927-bf87-4b8f-82c5-54d80c4c1d26,Primary,-2.61878,29.92075,OFF GRID,NONE,None,11.94,69.47,18.41,18.28,1,0,0
04b2cb64-299a-4f2d-9953-a34ffe2c5bf2,Secondary,-2.58914,29.87,OFF GRID,NONE,None,12.46,66.51,13.16,12.17,1,0,1
1a325c4d-1a91-4a23-9fa9-7a0aa6929730,Secondary,-2.58528,29.90436,OFF GRID,NONE,None,14.05,65.82,16.99,15.82,1,0,0
b90592a9-f682-4746-8274-902bcc51ebc9,Primary,-2.56739,29.87603,OFF GRID,WIMAX,3.5G,14.95,64.05,14.04,12.47,1,0,1
5d4a896e-2c53-4791-9429-c25ed9d6ea5d,Primary,-2.54389,29.88172,OFF GRID,NONE,None,17.33,61.41,15.31,12.92,1,0,1
82cf7079-f652-413f-a976-a0e13acc6051,Secondary,-2.525,29.86233333,ON GRID,NONE,None,16.34,59.55,13.35,10.49,0,0,1
e3d803ba-7d6e-4b8c-b005-eebe7f531685,Primary,-2.51647,29.85483,ON GRID,NONE,None,16.18,58.73,12.16,9.65,1,0,1
bb9f4ec3-9151-450c-a667-b94d3e801962,Secondary,-2.51264,29.90617,ON GRID,NONE,None,21.26,57.78,17.27,15.37,1,0,1
a8d69518-0867-49d6-b630-a15c71e2527e,Secondary,-2.512638889,29.90616667,ON GRID,USB_MODEM,3G,21.26,57.78,17.27,15.37,1,0,1
15ebfea2-468a-488c-a87a-8485da4f5894,Secondary,-2.50014,29.87819,OFF GRID,FOUR_G,4G,19.34,56.63,13.88,12.42,1,0,1
b43670bc-ce9e-4cf6-8e1a-c34f48c4eab0,Primary,-2.497083333,29.90575,ON GRID,USB_MODEM,3G,22.08,56.07,16.77,15.5,1,0,1
a3b4e74a-6057-4ba3-ac58-ab3e3577a65e,Primary,-2.49708,29.90575,OFF GRID,NONE,None,22.08,56.06,16.77,15.5,1,0,1
324daacf-153b-4613-a321-362ea92124f7,Secondary,-2.484722222,29.85702778,ON GRID,FOUR_G,4G,18.56,55.22,11.18,10.6,1,0,1
84d0977c-7049-4cac-893e-a304b700406f,Secondary,-2.483833333,29.85675,ON GRID,FOUR_G,4G,18.55,55.13,11.13,10.61,1,0,1
e316a2c6-ad96-40fb-85f2-f5b57585a1ba,Secondary,-2.483555556,29.86422222,ON GRID,NONE,None,19.31,54.98,11.94,11.39,1,0,1
fb64fda1-49f7-4298-ab54-2f67a02f2402,Primary,-2.483059,29.854957,ON GRID,NONE,None,18.36,55.07,10.92,10.42,1,0,1
71990d82-6c6c-45dd-82a3-064ce5905642,Primary,-2.48281,29.91711,OFF GRID,NONE,None,23.99,54.44,17.75,16.67,1,0,1
0ebb7ad4-f147-4c03-bb8c-2c85093e9f48,Secondary,-2.482805556,29.91711111,ON GRID,WIMAX,3.5G,23.99,54.44,17.75,16.67,1,0,1
563748e3-9260-4113-81d7-25289d6ada67,Secondary,-2.481888889,29.91802778,ON GRID,WIMAX,3.5G,24.01,54.34,17.84,16.73,1,0,1
f88801f3-6849-4b42-ab0f-19b482b648a5,Primary,-2.48056,29.86908,ON GRID,NONE,None,19.76,54.59,12.42,11.74,1,0,1
9f4b1c33-024b-4308-bb39-0c0afee7df79,Primary,-2.473888889,29.88933333,ON GRID,USB_MODEM,3G,20.94,53.62,14.59,13.44,1,0,1
05b9386e-2475-4db7-87c3-b2bfd916d243,Primary,-2.473888889,29.88933333,OFF GRID,NONE,None,20.94,53.62,14.59,13.44,1,0,1
07cd1d1b-c938-415d-ba50-6e9654b96837,Primary,-2.43064,29.88586,ON GRID,USB_MODEM,3G,17.96,48.89,14.64,12.03,1,0,1
da547c29-269e-4c0d-a70b-14c90ce68f98,Primary,-2.48031,29.94344,ON GRID,NONE,None,26.26,54.18,20.64,19.34,1,0,1
4b0afee9-04b2-428f-95bb-4c8f183f2fe6,Primary,-2.44058,29.94294,ON GRID,USB_MODEM,3G,24.17,49.78,20.68,18.43,1,0,1
3abfa6a0-68d5-4843-9d7d-5b457703f73d,Secondary,-2.42639,29.92306,ON GRID,NONE,None,21.52,48.19,18.77,16.16,1,0,1
09804103-aab7-4abe-ad6a-b47c2d37bd91,Secondary,-2.426388889,29.92305556,ON GRID,USB_MODEM,3G,21.52,48.19,18.77,16.16,1,0,1
2a256b8a-6d60-49bb-b687-4e54ec0bcd5d,Secondary,-2.38417,29.93103,ON GRID,USB_MODEM,3G,21.14,43.52,18.18,17.7,1,0,0
8a37d861-0676-4f7b-a8d0-233a4fcee0c9,Secondary,-2.384166667,29.93102778,ON GRID,USB_MODEM,3G,21.14,43.52,18.18,17.7,1,0,0
806d221c-4517-4ff2-8017-0d1f7f003cb2,Secondary,-2.348611111,29.94,ON GRID,USB_MODEM,3G,20.56,39.61,14.42,18.05,1,0,0
2f385d1b-c9e9-4792-9c46-d134fa6da33d,Secondary,-2.34861,29.94,ON GRID,USB_MODEM,3G,20.56,39.61,14.42,18.05,1,0,0
19e81bb0-7e58-4b0c-bf49-9c5c0b324915,Primary,-2.327861111,30.00333333,ON GRID,USB_MODEM,3G,14.09,38.2,11.81,13.87,1,0,1
29459cec-4d20-4cd2-bc06-cd32ed1e869f,Primary,-2.327861111,30.00333333,ON GRID,USB_MODEM,3G,14.09,38.2,11.81,13.87,1,0,1
51c5f9ef-dcb5-4bf7-8399-1b59d6e46b2c,Primary,-2.354583333,30.06261111,ON GRID,NONE,None,10.08,40.87,13.48,16.01,1,0,1
ca01a0fd-389d-44ac-b03a-9e3dd0dcf398,Primary,-2.354583333,30.06261111,ON GRID,USB_MODEM,3G,10.08,40.87,13.48,16.01,1,0,1
4190719d-90b5-497c-afad-cc916695b460,Secondary,-2.333333333,30.05211111,ON GRID,USB_MODEM,3G,9.44,38.57,14.61,13.62,1,0,1
5a5a4317-9e26-4b6b-b5f4-412b81ae8fb5,Primary,-2.326777778,30.03666667,ON GRID,USB_MODEM,3G,10.6,37.98,13.09,13.02,1,0,1
03e6c798-6514-4991-9c05-a6df004c9756,Secondary,-2.3267777,30.0366666,ON GRID,FOUR_G,4G,10.6,37.98,13.09,13.02,1,0,1
b520cb2f-edf7-409c-bd38-378a9ff8683e,Secondary,-2.312833333,30.05819444,ON GRID,NONE,None,7.79,36.27,13.25,11.37,1,0,1
f88aa683-e441-4973-8fb4-42f1100f6a81,Primary,-2.31172,30.05972,ON GRID,USB_MODEM,3G,7.58,36.14,13.27,11.26,1,0,1
3ea3665b-aa52-46a0-8e53-a0421c852dba,Secondary,-2.3110969,30.059386,ON GRID,WIMAX,3.5G,7.59,36.07,13.19,11.19,1,0,1
81d2bed5-e01c-4d71-8b3b-70e0318529d5,Primary,-2.30775,30.05336,ON GRID,NONE,None,8.11,35.74,12.47,10.79,1,0,1
02bc689a-74e7-439d-a0e5-c4f7493bd47c,Secondary,-2.306055556,30.05166667,ON GRID,USB_MODEM,3G,8.24,35.56,12.2,10.61,1,0,1
a62b7a6e-5661-46e8-bc18-f07d23652232,Primary,-2.389722222,29.90905556,ON GRID,NONE,None,18.85,44.19,16.17,15.18,1,0,0
198cc17f-4693-43c2-9eb8-6b2757187c3e,Primary,-2.37656,29.85478,ON GRID,USB_MODEM,3G,12.64,43.47,10.17,9.79,1,0,1
2d17b9be-2674-4c0f-9ed7-6eacbefe3d1f,Primary,-2.35328,29.91039,ON GRID,USB_MODEM,3G,18.17,40.16,15.04,15.01,1,0,1
4bb47289-ee95-46b9-8ba6-10bf880ed563,Secondary,-2.3504166,29.8753055,ON GRID,WIMAX,3.5G,14.69,40.23,11.15,11.12,1,0,1
fd3f882c-43de-4926-b5b6-668e8d2ba14b,Secondary,-2.33931,29.87644,ON GRID,FOUR_G,4G,14.31,39,11.06,11.04,1,0,1
39f9eede-2009-4594-87ae-781e7ad5187e,Primary,-2.3355555,29.8506666,ON GRID,FOUR_G,4G,12.07,39.12,8.16,8.15,1,0,1
f91feb81-1808-4d03-85b0-7e6e032ac95c,Primary,-2.332472222,29.90291667,ON GRID,USB_MODEM,3G,16.13,37.91,13.93,13.93,1,0,1
2f3b9191-8693-44d8-ba48-b9f96bba14f7,Primary,-2.33247,29.90292,ON GRID,NONE,None,16.13,37.91,13.93,13.93,1,0,1
7f943575-9e78-47dc-9a3f-213492e2c4ec,Primary,-2.3168055,29.8818333,ON GRID,USB_MODEM,3G,13.21,36.45,11.63,11.65,1,0,1
4f9eca0b-0508-4514-9534-54293fa34bc8,Primary,-2.26858,29.88903,ON GRID,NONE,None,11.94,31.06,11.08,8.67,1,0,1
eba69db6-1315-40c5-8b0c-923cb53b4040,Primary,-2.31794,29.98753,ON GRID,FOUR_G,4G,15.49,36.78,10.43,13.15,1,0,1
2b20a2da-ebff-4742-aa9b-2f2f27dc68da,Secondary,-2.31514,29.9275,ON GRID,FOUR_G,4G,17.58,35.89,11.55,14.17,1,0,1
816f63a9-6409-4902-abf8-9f0ed4865ab0,Secondary,-2.312361111,29.92469444,ON GRID,USB_MODEM,3G,17.17,35.58,11.44,13.83,1,0,1
ee4d08f2-4289-49bd-b156-4cb0ee8d4092,Secondary,-2.31236,29.92469,ON GRID,WIMAX,3.5G,17.17,35.58,11.44,13.83,1,0,1
eb8e751d-579f-4041-b7f3-bcf1f380fcd4,Secondary,-2.309,30.0065,ON GRID,WIMAX,3.5G,13.22,36.25,9.91,11.76,1,0,1
f33c1c72-3171-4c46-8e46-504f1c3f4ab9,Primary,-2.302305556,29.94269444,ON GRID,USB_MODEM,3G,18.65,34.5,9.51,13.13,1,0,1
56b21c93-8cbb-40b5-9158-71ef22601925,Primary,-2.3023055,29.9426944,ON GRID,NONE,None,18.65,34.5,9.51,13.12,1,0,1
475223d8-8583-4555-9fe8-bb0898920779,Primary,-2.2995,29.98758333,ON GRID,USB_MODEM,3G,15.16,34.78,8.41,11.2,1,0,0
348a1944-456e-4969-84ce-6869c581232b,Primary,-2.2995,29.9875833,ON GRID,USB_MODEM,3G,15.16,34.78,8.41,11.2,1,0,0
4967896a-7664-42ed-a137-c5a3f4609a2a,Secondary,-2.28967,29.92739,ON GRID,WIMAX,3.5G,16.61,33.07,9.2,11.38,1,0,1
27e066bd-aca4-4adf-b0d0-a5660cd4eeff,Primary,-2.28931,29.93217,ON GRID,USB_MODEM,3G,17.12,33.03,8.85,11.45,1,0,1
17bd79b1-94b0-4f35-a796-2c6ae4ba5e0a,Primary,-2.289305556,29.93216667,ON GRID,USB_MODEM,3G,17.12,33.03,8.85,11.45,1,0,1
a5198eba-993c-456d-b149-8bb8f484c8e8,Secondary,-2.280894,29.956287,ON GRID,USB_MODEM,3G,18.59,32.25,6.74,11.08,1,0,1
fa523339-35ed-4b5d-b4fa-3f28f5256cd0,Secondary,-2.271666667,30.00694444,ON GRID,USB_MODEM,3G,13.05,32.27,6.16,7.67,1,0,1
15a04871-fa10-4202-81ed-b5a6b60240b5,Secondary,-2.271666667,30.00694444,ON GRID,FOUR_G,4G,13.05,32.27,6.16,7.67,1,0,1
d20843d1-ce4e-44ae-8f9b-183810ace720,Primary,-2.269583333,29.98222222,OFF GRID,NONE,None,15.81,31.42,5.05,8.4,1,0,1
136cadca-ae86-428d-a828-8c706ad52309,Secondary,-2.26078,29.95108,ON GRID,FOUR_G,4G,18.7,29.98,5.06,9.22,1,0,1
4ff133e5-cc80-4b11-a93e-4f16d0aa3359,Primary,-2.251027778,29.92558333,ON GRID,USB_MODEM,3G,15.82,28.8,6.58,7.16,1,0,1
6a806cba-0afd-4e5c-9070-08d55b1f9544,Secondary,-2.2510277,29.9255833,ON GRID,USB_MODEM,3G,15.82,28.8,6.58,7.16,1,0,1
a6175d2c-1d77-4917-922c-e973fb174a63,Primary,-2.24569,29.95308,ON GRID,FOUR_G,4G,18.89,28.34,3.68,7.59,1,0,0
b5d933e5-176f-40fd-8288-9bbe7e2ac3fa,Secondary,-2.304572,30.052075,ON GRID,USB_MODEM,3G,8.16,35.39,12.11,10.44,1,0,1
bd6cd38b-f47a-40b3-ab72-c5e7e6ea5100,Primary,-2.304361111,30.05166667,ON GRID,FOUR_G,4G,8.2,35.37,12.06,10.42,1,0,1
324d8cd0-b2ed-4675-945c-515275251478,Secondary,-2.29753,30.04475,ON GRID,NONE,None,8.81,34.68,10.99,9.7,1,0,1
0638a231-ebfe-4e2b-a4d2-368e82bf5ab7,Secondary,-2.297527778,30.04475,ON GRID,USB_MODEM,3G,8.81,34.68,10.99,9.7,1,0,1
2f5c3a22-1395-4622-b93c-ab99f297987c,Secondary,-2.294833333,30.0225,ON GRID,FOUR_G,4G,11.24,34.68,9.25,9.95,1,0,1
821923c6-a0c9-4278-acd9-115b342d4a79,Primary,-2.2591944,30.0404166,OFF GRID,WIMAX,3.5G,9.71,30.51,7.93,5.6,1,0,1
bc6b76da-9586-461c-961a-820fe143a6ca,Secondary,-2.24714,30.06964,ON GRID,FOUR_G,4G,7.41,28.98,9.36,4.5,1,0,1
4aa42530-4e67-48b7-a840-1f99c456c05f,Secondary,-2.247138889,30.06963889,OFF GRID,NONE,None,7.41,28.98,9.36,4.5,1,0,1
00ee4fa1-0dea-4abe-b026-32f6c196077a,Primary,-2.21908,30.04919,ON GRID,NONE,None,11.14,25.99,7.13,1.07,1,0,1
ee5ae1b6-9e82-476a-8b3b-68e766974c49,Primary,-2.218027778,30.06916667,ON GRID,USB_MODEM,3G,9.71,25.76,6.57,2.02,1,0,1
a1062afd-4f9d-460f-ae7b-6088f155cbc4,Primary,-2.57511,29.73111,ON GRID,USB_MODEM,3G,3.08,68.27,2.24,1.78,1,1,1
ddb5c151-4540-4ba1-9ee0-572f0d0b6817,Primary,-2.57175,29.73647222,ON GRID,USB_MODEM,3G,3.42,67.73,2.33,2.1,1,1,1
30adc527-31a5-4840-abdf-82e8c7e3c615,Primary,-2.57175,29.73647,ON GRID,NONE,None,3.42,67.73,2.33,2.1,1,1,1
93ff4958-283a-4bec-8a0f-5a65b2068bb6,Primary,-2.56714,29.75106,OFF GRID,NONE,None,4.22,66.75,2.45,1.55,1,1,1
5bc99d07-a9dc-458c-981a-b3fabc67f60f,Secondary,-2.555333333,29.74002778,ON GRID,WIMAX,3.5G,5.25,65.88,3.89,2.76,1,1,1
8a4bef4d-b434-435f-98a8-6febe8242365,Primary,-2.55172,29.73922,ON GRID,USB_MODEM,3G,5.64,65.53,4.3,2.98,1,1,1
6cdf4312-8883-41e6-9253-ca513f195169,Primary,-2.52017,29.75172,ON GRID,USB_MODEM,3G,6.76,61.78,6.22,1.83,1,0,1
b33a88e3-be4b-4563-b491-87aa2be490ab,Secondary,-2.496055556,29.72866667,ON GRID,USB_MODEM,3G,4.34,60.16,4.83,4,1,0,1
9b870a2b-a754-4091-9919-628dc035a0ce,Primary,-2.491916667,29.75005556,ON GRID,USB_MODEM,3G,6.74,58.89,3.19,1.75,1,0,1
2061e14d-bfc8-4be2-894b-babead9a7472,Primary,-2.482611111,29.73397222,ON GRID,NONE,None,5.53,58.56,3.4,3.04,1,0,1
935567f1-194f-45dd-80ac-72b5c50a7e31,Primary,-2.543638889,29.76183333,ON GRID,USB_MODEM,3G,7.08,63.91,5.18,2.03,1,0,1
d55f28a4-ae17-46ae-8198-319e87832b59,Secondary,-2.541583333,29.77119444,ON GRID,WIMAX,3.5G,7.74,63.4,5.71,2.38,1,1,1
95a45393-3e3a-4811-9f9d-5e670ee00ea8,Primary,-2.532222222,29.79005556,ON GRID,USB_MODEM,3G,9.76,61.85,7.62,2.82,1,0,1
8ed8f401-4a2f-4ac7-a1d5-aa11ef12310c,Primary,-2.53222,29.79006,ON GRID,USB_MODEM,3G,9.76,61.85,7.62,2.83,1,0,1
5e653a5a-0e06-4c7a-8ac9-9e028b79dac0,Primary,-2.514361111,29.76941667,ON GRID,USB_MODEM,3G,8.64,60.57,5.66,0.56,1,0,1
815673ad-4007-43ff-9100-f05f5d068cee,Primary,-2.514361111,29.76941667,ON GRID,USB_MODEM,3G,8.64,60.57,5.66,0.56,1,0,1
524aaf7c-d7d4-4e2a-9633-49a6c9d2e725,Primary,-2.510083333,29.75705556,ON GRID,USB_MODEM,3G,7.24,60.54,5.06,1.6,1,0,1
53bb421b-e215-4030-9cbd-a1b87fc82b06,Primary,-2.510083333,29.75705556,ON GRID,USB_MODEM,3G,7.24,60.54,5.06,1.6,1,0,1
016cea58-24a1-4f0a-bcc6-c550ea0a16f6,Primary,-2.500388889,29.78847222,ON GRID,USB_MODEM,3G,10.78,58.49,5.19,3.08,1,0,1
c778daa1-fbbd-4fcd-9ae6-64216abd8f77,Secondary,-2.478916667,29.76813889,OFF GRID,NONE,None,9.12,56.88,1.93,0.79,1,0,1
db8f8cbf-6e44-4c9c-b444-a80bcb50ad83,Secondary,-2.50894,29.81961,ON GRID,NONE,None,13.83,58.59,8.39,5.84,1,0,1
3d3d14fd-a9be-40cd-b243-3f8dc996e24d,Primary,-2.478972222,29.79827778,ON GRID,USB_MODEM,3G,12.29,55.92,4.71,4.12,1,0,1
2de642bd-423f-487a-a2cc-3c3c0a13622c,Primary,-2.47897,29.83092,OFF GRID,NONE,None,15.82,55.09,8.21,7.75,1,0,1
c0fd0875-d9d8-450a-b6a7-0d600f6346d1,Secondary,-2.462638889,29.81352778,ON GRID,USB_MODEM,3G,14.3,53.75,6.12,5.58,1,0,1
dfbecf5b-36d9-4bb1-bce7-c614de463425,Primary,-2.442944444,29.80825,ON GRID,USB_MODEM,3G,12.18,51.79,6.02,3.81,1,0,1
